userName,score,content,at,thumbsUpCount,source,category
Rettana Muon,1,horrible use tablet us format mobile version make everything comically enormous tablet,2026-02-15 01:14:36,2,ali-express_reviews,other
NanamiiLotus Leelong,1,didst received order sent texas whitney b wont b using anymore till fix issue unprofessional,2026-02-15 00:17:36,1,ali-express_reviews,other
Lauren b Ingram,5,love look stuff stuff sweet tool love love tool,2026-02-14 23:37:48,0,ali-express_reviews,other
Ed Crotty-Flieger,1,order cancelled one were n't cancelled arrived damaged returnrefund process joke seller told buy touch pen thought 5 would cover one order left hopefully box app deleted temp win best customer service,2026-02-14 23:12:55,3,ali-express_reviews,product_quality
tsh,1,fraud run away lie least temp return done shop,2026-02-14 23:08:02,0,ali-express_reviews,refund_return
scott mckinney,1,wont let buy anything authenticating payment screen wont stop loading,2026-02-14 22:17:16,0,ali-express_reviews,other
Mohammed Moharam,5,ممتاز,2026-02-14 22:11:31,0,ali-express_reviews,other
Jessica Chisampala,5,app helpful,2026-02-14 22:08:43,0,ali-express_reviews,app_usability
Beauty Queen,5,all done,2026-02-14 21:47:58,0,ali-express_reviews,other
Babu Ram Bhandari,5,nice,2026-02-14 21:20:46,0,ali-express_reviews,other
Jose Cruz,1,much confusion whf,2026-02-14 21:19:20,0,ali-express_reviews,other
Kelli Phillips,1,find kind funny ad game guy asked get many boxesand box holding not allie express box amazon prime box,2026-02-14 21:17:28,0,ali-express_reviews,ads_promotions
Ijaz Ahmed,1,terrible experience per order shipment charge done like,2026-02-14 19:57:50,0,ali-express_reviews,pricing_discount
julz Nunnya,1,make account look product uninstalled wanted look something without popups get didst want wanted look gave detail look low behold not available not thought want going checkout get sucked,2026-02-14 19:57:01,1,ali-express_reviews,other
Joshua Kofi Himil,2,please happy help introduce mobile money payment system help ghana try get office across ghana like julia,2026-02-14 17:15:20,0,ali-express_reviews,other
Vito Ku,1,app become terrible add item cart cost one price click want buy price increase reload page increase anyone doe n't notice cheated,2026-02-14 16:56:50,2,ali-express_reviews,pricing_discount
Dorian Barrass,5,love aliexpress member family,2026-02-14 16:26:37,0,ali-express_reviews,other
Vincent Newton,1,ordered item paid wrong item arrived attempt rectified lacked evidence despite providing receipt image product arrived along tracking detail package encouraged appeal declined lack evidence dishonest business practice downright thievery,2026-02-14 16:07:07,13,ali-express_reviews,delivery_shipping
Asaf Wasilwa,5,lm trying buy matchbook air id going work,2026-02-14 15:39:29,0,ali-express_reviews,other
Suphije Roka,1,paid online bad wish payment could cash,2026-02-14 14:49:22,0,ali-express_reviews,other
Musa Paul Yerima,5,aliexpress worth pleasing use anytime day,2026-02-14 14:25:44,0,ali-express_reviews,other
ONE PIECE,1,fake fake fake,2026-02-14 14:10:35,0,ali-express_reviews,product_quality
Virginia Durand,1,good cool stuff ship soon slowly time done ship come expected delivery date order get cancelled cause haven shipped useless app,2026-02-14 14:09:00,1,ali-express_reviews,delivery_shipping
L Last,3,exchange game point coupon hast worked properly since august 2025 possible 100 need sleep that im lucky enough pick coupon exchange time measured second furthermore 1 5 coupon available complete nonsense either disable exchange game point coupon make work august 2025,2026-02-14 13:27:56,1,ali-express_reviews,other
Doris Maitseo,5,wow recommend ali express trustworthy perfect,2026-02-14 12:33:42,0,ali-express_reviews,other
J Solo Project,5,great shop,2026-02-14 12:27:29,1,ali-express_reviews,other
Nicolas Rono,5,greatest app ever,2026-02-14 12:08:57,0,ali-express_reviews,app_usability
medicbro medicbro,5,one time confused something customer service great kind,2026-02-14 11:40:08,0,ali-express_reviews,customer_service
Christine Rafael,1,yep mon reason told scam like stuck transit telling gon na take longer probably never gon na come stupid scammer,2026-02-14 10:51:06,0,ali-express_reviews,scam_trust
Xelibri Sk,1,order placed 0401 delivered 1302 month waiting absolutely unacceptable not isolated case rule every order meant long wait stress nerve addition cooperation agent extremely unprofessional nonspecific answer switching one another without real help instead solution get frustration,2026-02-14 10:10:44,1,ali-express_reviews,customer_service
king j,1,one dollar express yeah complete scam tried purchase said order failed,2026-02-14 09:06:38,0,ali-express_reviews,scam_trust
Simon Costisanu,1,aliexpresss customer service worst act like done understand problem give poor solution unrelated issue close case washing hand no possibility appeal decision apologize move bad experience,2026-02-14 08:55:45,1,ali-express_reviews,customer_service
Xavier Wilson,1,honestly could make review negative would app scam saying everything low price reality get check price change not get app,2026-02-14 08:20:02,1,ali-express_reviews,pricing_discount
Petter Blomkvist,1,costumer service led 2 week waiting buyer protection run counterfeit product sold not use site,2026-02-14 06:53:50,1,ali-express_reviews,product_quality
adejoh ben,5,nice,2026-02-14 06:15:52,0,ali-express_reviews,other
Ori Zadok,1,many scam description not matching actual product misleading main picture price no longer cheap like used,2026-02-14 05:18:46,2,ali-express_reviews,pricing_discount
Jessica,5,live gotten lot stuff,2026-02-14 04:33:39,0,ali-express_reviews,other
Mubasher zaman,5,good,2026-02-14 02:55:12,0,ali-express_reviews,other
Alex Saunders,1,uninstalled annoying unstoppable ad,2026-02-14 02:48:01,1,ali-express_reviews,ads_promotions
Jacob Coughlin,1,cant find good reason shopping app need screenshot activity haven opened app week 300 megabyte cache not trustworthy background activity prove suspicion wrong screenshotservice comalibabaaliexpresshd elapsed 1 1h 36 25 service 62 process aliexpress,2026-02-14 02:38:36,0,ali-express_reviews,app_usability
Blue Kastrick,3,loop around senselessly peddling 83 cent order 90 get coin discount done exist satisfied shipping customer service product ordered exactly described many fake discount notification,2026-02-14 01:30:39,1,ali-express_reviews,delivery_shipping
Ashly Kinkead,1,im trying get rid item wishlist sold lot time click back item clicked one wishlist group put back beginning app instead group item im going doe n't show one sold anymore click item see sold not guy change annoying hard go everything that saved,2026-02-14 00:17:30,16,ali-express_reviews,app_usability
Anathi Dyantyi,1,app scam want money appwhen try buy phone r350 doe n't work never use app,2026-02-13 22:30:37,0,ali-express_reviews,app_usability
badsmel,1,app break rule menace open least ten time per day im not okay shame used use,2026-02-13 22:14:38,0,ali-express_reviews,app_usability
Yousef Dababneh,3,cant find order account spite many people help centre trying help still not seeing previous order year 2025 need talk someone voice call solve problem guiding step step phone tried help chatting didst work,2026-02-13 21:56:40,0,ali-express_reviews,other
Red Young-Crandall,1,spent roughly 12 dollar package never arrived went ask refund even credit ran circle around day turned week,2026-02-13 21:18:45,1,ali-express_reviews,delivery_shipping
Ariel Aldridge,1,bought something daughter would not came time wanted refund instead giving money back took put bonus not want bonus wanted money back app not allow get money back disappointed not recommend shopping app ever like said would not came time that cancelled order not get money back 15 not recommend anyone,2026-02-13 21:08:15,0,ali-express_reviews,refund_return
Joshua Mounts,5,truly perfect experience,2026-02-13 19:42:32,0,ali-express_reviews,other
Life is Beautiful,1,cheater showing lower price push download app download show error offer finish cheap app cheap administration,2026-02-13 19:13:19,0,ali-express_reviews,pricing_discount
Rodie J Gendreau,1,cheep product nothing advertised,2026-02-13 18:41:08,1,ali-express_reviews,other
Leszek Lex,3,app good courier service using rubbish parcel left random look every time last one could not find got full refund not something helped me needed product ordered,2026-02-13 18:01:04,3,ali-express_reviews,delivery_shipping
Jackie,1,horrible,2026-02-13 17:06:28,1,ali-express_reviews,other
AZEGBOBORSon,2,since aliexpress can not add alternate delivery address enable easy convenient way receive parcel without inconvenience stop using,2026-02-13 17:05:21,1,ali-express_reviews,delivery_shipping
Christopher Horch (UpNorth2021),1,half item wont ship yo u half show one price item screen double triple cart predatory commerce best,2026-02-13 14:03:31,0,ali-express_reviews,delivery_shipping
Andy Frost,5,fast cheap,2026-02-13 13:53:01,0,ali-express_reviews,pricing_discount
Asanka Muditha Fernando,5,good tax,2026-02-13 12:54:44,0,ali-express_reviews,pricing_discount
Mal Rule,1,terrible 94 day refund no care ignorant arrogant no care ridiculous cant go lower one star grateful absolute mess,2026-02-13 12:47:19,1,ali-express_reviews,refund_return
William Boardman,1,overly blotted keep launching background slowing phone annoying contact helpless centre ha ha screwed message section plus search throw random item not your searching want 5 star rewrite app something useful,2026-02-13 11:39:14,3,ali-express_reviews,app_usability
Jacky Chan,1,make return item issued no refund,2026-02-13 11:25:53,1,ali-express_reviews,refund_return
Sehmetcat,1,scam put one price basket took another amount bank,2026-02-13 10:32:11,1,ali-express_reviews,pricing_discount
Maged Wahba,1,load bad quality scam horrible customer service poor support no support whatsoever called help centre customer service stated big scam,2026-02-13 10:10:43,3,ali-express_reviews,product_quality
Anes Modjib Hannachi,1,two month zero real assistance automated copypaste reply ever face serious issue done expect meaningful support buyer protection feel like slogan reality never use app,2026-02-13 09:44:14,2,ali-express_reviews,app_usability
